@RELATION emotionModels/gb_AmusementSadness_1.0
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE features69 NUMERIC
@ATTRIBUTE features70 NUMERIC
@ATTRIBUTE features71 NUMERIC
@ATTRIBUTE features72 NUMERIC
@ATTRIBUTE features73 NUMERIC
@ATTRIBUTE features74 NUMERIC
@ATTRIBUTE features75 NUMERIC
@ATTRIBUTE features76 NUMERIC
@ATTRIBUTE features77 NUMERIC
@ATTRIBUTE features78 NUMERIC
@ATTRIBUTE features79 NUMERIC
@ATTRIBUTE features80 NUMERIC
@ATTRIBUTE features81 NUMERIC
@ATTRIBUTE features82 NUMERIC
@ATTRIBUTE features83 NUMERIC
@ATTRIBUTE features84 NUMERIC
@ATTRIBUTE features85 NUMERIC
@ATTRIBUTE features86 NUMERIC
@ATTRIBUTE features87 NUMERIC
@ATTRIBUTE features88 NUMERIC
@ATTRIBUTE features89 NUMERIC
@ATTRIBUTE features90 NUMERIC
@ATTRIBUTE features91 NUMERIC
@ATTRIBUTE features92 NUMERIC
@ATTRIBUTE features93 NUMERIC
@ATTRIBUTE features94 NUMERIC
@ATTRIBUTE features95 NUMERIC
@ATTRIBUTE features96 NUMERIC
@ATTRIBUTE features97 NUMERIC
@ATTRIBUTE features98 NUMERIC
@ATTRIBUTE features99 NUMERIC
@ATTRIBUTE features100 NUMERIC
@ATTRIBUTE features101 NUMERIC
@ATTRIBUTE features102 NUMERIC
@ATTRIBUTE features103 NUMERIC
@ATTRIBUTE features104 NUMERIC
@ATTRIBUTE features105 NUMERIC
@ATTRIBUTE features106 NUMERIC
@ATTRIBUTE features107 NUMERIC
@ATTRIBUTE features108 NUMERIC
@ATTRIBUTE features109 NUMERIC
@ATTRIBUTE features110 NUMERIC
@ATTRIBUTE features111 NUMERIC
@ATTRIBUTE features112 NUMERIC
@ATTRIBUTE features113 NUMERIC
@ATTRIBUTE features114 NUMERIC
@ATTRIBUTE features115 NUMERIC
@ATTRIBUTE features116 NUMERIC
@ATTRIBUTE features117 NUMERIC
@ATTRIBUTE features118 NUMERIC
@ATTRIBUTE features119 NUMERIC
@ATTRIBUTE features120 NUMERIC
@ATTRIBUTE features121 NUMERIC
@ATTRIBUTE features122 NUMERIC
@ATTRIBUTE features123 NUMERIC
@ATTRIBUTE features124 NUMERIC
@ATTRIBUTE features125 NUMERIC
@ATTRIBUTE features126 NUMERIC
@ATTRIBUTE features127 NUMERIC
@ATTRIBUTE features128 NUMERIC
@ATTRIBUTE features129 NUMERIC
@ATTRIBUTE features130 NUMERIC
@ATTRIBUTE features131 NUMERIC
@ATTRIBUTE features132 NUMERIC
@ATTRIBUTE features133 NUMERIC
@ATTRIBUTE features134 NUMERIC
@ATTRIBUTE features135 NUMERIC
@ATTRIBUTE features136 NUMERIC
@ATTRIBUTE features137 NUMERIC
@ATTRIBUTE features138 NUMERIC
@ATTRIBUTE class {Amusement,Sadness}

@DATA
0.014241,0.004450,3.075440,0.110983,0.194023,0.054512,0.010800,0.011803,-33.036527,3.659652,0.407322,0.622972,0.182486,-0.181458,-0.234793,-0.001308,-0.034864,-0.026015,-0.003813,0.048638,-0.012196,0.036668,0.000495,0.049061,0.034779,0.053931,0.008948,0.049356,0.000154,0.010488,0.025428,0.020960,0.001186,0.048258,-0.000225,-0.000000,0.000365,0.000004,0.000112,-0.000192,0.000007,-0.000037,-0.010553,-0.000109,0.001923,0.001758,0.001903,0.001792,0.001960,0.000565,0.000452,-0.000644,-0.001303,-0.000789,-0.000524,-0.000008,-0.000003,0.000032,-0.000015,-0.000061,-0.000005,0.001221,-0.000001,-0.000047,-0.000102,-0.000022,-0.000005,0.000278,0.006492,0.005757,0.246527,0.036525,0.042000,0.040995,0.011103,0.002127,2.373933,0.657072,0.325062,0.278512,0.221012,0.201892,0.179563,0.180716,0.152324,0.155721,0.162220,0.132474,0.131031,0.021464,0.000658,0.028966,0.021541,0.028254,0.009716,0.038871,0.000209,0.007319,0.012884,0.021778,0.001866,0.010507,0.008102,0.004136,0.315684,0.043736,0.051290,0.054851,0.013924,0.002085,2.166189,0.856822,0.334091,0.311772,0.224795,0.219306,0.188908,0.195275,0.179294,0.185422,0.195898,0.162832,0.155777,0.013480,0.000798,0.025445,0.017080,0.027002,0.006593,0.046152,0.000225,0.005904,0.008973,0.014731,0.001963,0.011948,240.000000,0.106691,Sadness
0.033896,0.013013,3.195594,0.127713,0.208513,0.092432,0.003079,0.035403,-27.272446,3.093366,-0.569424,0.119005,-0.140664,0.052559,-0.318348,0.167319,-0.198882,-0.269046,0.063561,0.206272,0.075292,0.023409,0.014084,0.046024,0.005677,0.019371,0.016094,0.054501,0.002296,0.011350,0.008398,0.030283,0.002932,0.029731,-0.000034,-0.000000,-0.000077,-0.000135,0.000001,-0.001728,0.000001,-0.000257,0.005378,0.005515,-0.001898,-0.000874,-0.000798,-0.000269,0.000240,-0.001243,-0.000203,0.000856,0.001151,-0.001484,0.001099,-0.000000,0.000004,-0.000197,0.000011,0.000055,0.000002,0.000156,-0.000137,0.000015,0.000023,0.000066,0.000002,-0.000017,0.007780,0.012599,0.126036,0.025326,0.028166,0.049707,0.004747,0.009827,1.371533,0.492568,0.252488,0.223638,0.260864,0.212748,0.222897,0.281499,0.202397,0.215239,0.181633,0.189780,0.167497,0.012341,0.010570,0.020637,0.004128,0.009754,0.014694,0.035305,0.002997,0.006932,0.004876,0.012182,0.003052,0.008762,0.007265,0.009391,0.172994,0.022182,0.024739,0.038350,0.005929,0.006936,0.996258,0.439730,0.244410,0.228494,0.285985,0.214117,0.202205,0.229990,0.184537,0.186393,0.178447,0.172758,0.162325,0.008542,0.006665,0.014993,0.004244,0.010431,0.008172,0.023362,0.001905,0.007004,0.004934,0.008148,0.002242,0.006509,171.428571,0.111336,Sadness
0.033630,0.018354,3.225954,0.114896,0.174295,0.139076,0.004691,0.036849,-27.051307,2.366196,-0.201363,0.296063,-0.188449,0.097920,-0.255913,-0.105486,-0.003383,0.239676,-0.236268,-0.160503,0.015159,0.029776,0.003735,0.031847,0.008970,0.009902,0.011709,0.045440,0.001458,0.005902,0.018465,0.076330,0.011948,0.041055,0.000002,-0.000000,-0.000842,0.000096,0.000025,-0.000200,0.000008,-0.000031,-0.004078,-0.000462,0.000331,-0.000309,-0.000751,0.001084,0.001844,0.001104,0.000655,0.000120,0.000703,-0.000327,0.001092,-0.000006,-0.000000,0.000517,-0.000004,-0.000031,-0.000006,-0.000324,-0.000006,-0.000002,-0.000017,-0.000011,-0.000000,0.000024,0.008893,0.015179,0.069668,0.024889,0.033110,0.063928,0.004136,0.013344,1.071892,0.444380,0.296655,0.309225,0.261186,0.268886,0.230665,0.231006,0.224212,0.249560,0.231356,0.203386,0.203011,0.025454,0.002778,0.018108,0.010052,0.007264,0.011274,0.019903,0.001797,0.005112,0.013104,0.042389,0.009896,0.009424,0.008614,0.009939,0.085490,0.029417,0.041669,0.062691,0.004950,0.012150,0.662585,0.371252,0.266932,0.296067,0.270478,0.306924,0.284257,0.271271,0.240607,0.246037,0.231629,0.212020,0.200820,0.017956,0.002374,0.016572,0.005969,0.006981,0.009201,0.021436,0.001826,0.003573,0.009044,0.028946,0.008825,0.009095,300.000000,0.084228,Sadness
0.041303,0.016304,3.221833,0.131236,0.183103,0.167734,0.003584,0.046750,-27.154774,1.872773,-0.136970,0.336075,-0.331402,0.074063,-0.287922,-0.168487,0.091192,0.335462,0.056745,-0.123636,0.153737,0.007695,0.001122,0.033678,0.005834,0.025411,0.004982,0.044734,0.009429,0.012127,0.018300,0.069899,0.011596,0.039326,-0.000070,-0.000000,0.000059,0.000005,0.000035,-0.000517,0.000011,-0.000057,-0.002018,0.001538,-0.001124,0.000596,0.002022,0.000415,0.000255,-0.001188,-0.000074,0.000690,0.000203,0.000234,0.000872,0.000001,-0.000000,0.000026,-0.000002,0.000141,-0.000000,-0.000343,-0.000005,-0.000024,0.000009,-0.000016,-0.000001,-0.000071,0.009100,0.010745,0.058589,0.021428,0.026640,0.055642,0.002864,0.011215,0.908447,0.450447,0.298831,0.298746,0.265891,0.236955,0.221744,0.203066,0.223531,0.207520,0.195390,0.206389,0.188672,0.005702,0.000864,0.011999,0.002660,0.012068,0.004038,0.016583,0.004375,0.008439,0.012517,0.034135,0.008408,0.008889,0.008640,0.006234,0.068429,0.023671,0.030983,0.051898,0.003635,0.010426,0.530353,0.370642,0.316260,0.298897,0.292191,0.269769,0.262621,0.243121,0.243238,0.229922,0.220939,0.237432,0.200317,0.005119,0.000685,0.012699,0.002521,0.010244,0.002859,0.018500,0.004394,0.004500,0.008827,0.028609,0.006232,0.009089,300.000000,0.123249,Sadness
0.039118,0.009931,3.162909,0.146782,0.209370,0.140694,0.005196,0.031157,-29.457245,2.556934,-0.652332,0.109808,0.061535,-0.061019,-0.153495,0.136152,-0.129720,-0.069568,-0.049384,-0.024582,-0.065133,0.042391,0.002463,0.048864,0.016009,0.012096,0.008579,0.069698,0.001363,0.004282,0.007448,0.036628,0.008346,0.042477,0.000014,0.000000,0.000117,-0.000004,-0.000001,-0.000172,0.000001,-0.000004,0.000023,0.000285,-0.000077,0.000048,-0.000481,-0.000001,-0.000126,-0.000299,0.000201,-0.000273,-0.000274,-0.000090,0.000328,0.000002,-0.000000,-0.000039,-0.000002,0.000008,-0.000001,0.000025,-0.000004,0.000000,0.000002,0.000003,0.000000,-0.000002,0.010478,0.011776,0.185022,0.027072,0.029082,0.062667,0.007513,0.009685,1.593599,0.515103,0.362128,0.337436,0.334192,0.267497,0.290726,0.299538,0.272899,0.327321,0.230564,0.217347,0.208000,0.034232,0.002830,0.020003,0.017194,0.009797,0.009129,0.035603,0.001959,0.004633,0.006527,0.033161,0.008811,0.013072,0.010507,0.011244,0.262031,0.029194,0.032665,0.064348,0.009891,0.009015,1.220196,0.499731,0.351653,0.316478,0.297703,0.271707,0.263849,0.259658,0.249516,0.260132,0.223585,0.218639,0.207425,0.021211,0.002426,0.022290,0.012192,0.009639,0.006639,0.037354,0.002011,0.004014,0.005820,0.021365,0.007392,0.011217,150.000000,0.101027,Sadness
0.023507,0.023279,3.189905,0.099006,0.176977,0.037984,0.011734,0.033508,-28.073220,2.501244,-0.913438,-0.120717,-0.556166,-0.181535,0.025806,0.041794,-0.141041,-0.201348,-0.030687,0.086117,0.029006,0.038904,0.002642,0.011641,0.008002,0.038334,0.051920,0.030992,0.000372,0.001190,0.002374,0.015935,0.026885,0.042433,-0.000016,0.000000,0.000292,0.000052,0.000038,0.000049,0.000022,0.000006,0.004634,0.001240,0.000960,-0.000392,-0.000101,0.000600,0.000050,-0.000228,-0.000224,0.000296,-0.000113,-0.000480,-0.000082,0.000002,0.000000,0.000146,0.000002,-0.000192,0.000001,0.000374,0.000000,0.000001,0.000003,0.000016,0.000001,0.000082,0.005712,0.014343,0.111815,0.029869,0.037626,0.036813,0.012507,0.010297,1.480979,0.695487,0.364484,0.324610,0.263718,0.311377,0.233123,0.267675,0.265404,0.266838,0.194560,0.243982,0.259039,0.030415,0.002006,0.013046,0.011163,0.026487,0.030637,0.027546,0.000294,0.000571,0.001167,0.009633,0.014279,0.010751,0.006140,0.009163,0.140663,0.040042,0.051192,0.046669,0.014810,0.011096,1.139856,0.814716,0.392968,0.372528,0.325201,0.369899,0.272338,0.294408,0.237981,0.266996,0.209476,0.240252,0.203154,0.016321,0.002201,0.015719,0.008026,0.029982,0.017450,0.035706,0.000359,0.000622,0.001160,0.007590,0.012009,0.011334,400.000000,0.115653,Sadness
0.017035,0.030094,3.167300,0.093799,0.176651,0.027031,0.012646,0.020998,-27.597187,3.109282,-0.582060,-0.102956,-0.295152,-0.189025,-0.297035,-0.385528,-0.400954,-0.240670,-0.014933,0.248493,0.206690,0.025182,0.001527,0.014790,0.003450,0.038988,0.081846,0.041534,0.003693,0.027087,0.002216,0.003064,0.007157,0.047048,0.000016,0.000000,-0.000264,-0.000059,-0.000054,-0.000070,-0.000169,0.000002,0.000420,-0.000148,0.001778,0.000437,0.000587,0.000969,0.000661,0.000550,0.000388,-0.000623,-0.000122,0.000325,0.000965,-0.000001,-0.000000,0.000267,-0.000002,0.000022,0.000003,-0.000311,-0.000001,-0.000002,-0.000009,0.000004,-0.000000,-0.000062,0.005736,0.020571,0.142421,0.031717,0.040309,0.028176,0.016521,0.006657,2.061421,0.686673,0.409137,0.307416,0.320145,0.278928,0.235648,0.259794,0.250512,0.259085,0.211501,0.206665,0.273748,0.015948,0.001530,0.016079,0.003100,0.028884,0.053053,0.042322,0.003987,0.013519,0.001182,0.002014,0.006969,0.012151,0.006494,0.014853,0.173058,0.041887,0.053898,0.035838,0.019743,0.006647,1.346625,0.793850,0.387098,0.358966,0.398265,0.335660,0.292782,0.283296,0.239578,0.237605,0.214919,0.203485,0.191669,0.007232,0.001518,0.020928,0.003502,0.030255,0.031547,0.048389,0.003655,0.012258,0.001292,0.002352,0.006487,0.013165,240.000000,0.119250,Sadness
0.013301,0.035772,3.206372,0.091273,0.180005,0.022531,0.011186,0.016471,-27.317210,3.511681,-0.029858,-0.007573,-0.242397,-0.143780,-0.091429,-0.065846,-0.244349,-0.282119,-0.307350,-0.241701,-0.147984,0.027588,0.002666,0.031014,0.056995,0.031061,0.027253,0.035796,0.000223,0.004268,0.006900,0.036819,0.007377,0.049208,-0.000034,0.000000,0.000613,-0.000020,-0.000021,-0.000035,0.000141,-0.000004,0.001626,-0.000491,-0.000284,-0.000079,-0.000404,0.000123,0.000201,-0.000277,-0.000371,-0.000219,0.000546,-0.000030,-0.000001,-0.000002,-0.000000,-0.000124,-0.000001,0.000150,-0.000000,-0.000271,-0.000000,-0.000001,-0.000004,-0.000025,-0.000001,-0.000039,0.004192,0.022332,0.105951,0.030696,0.037902,0.023076,0.012920,0.004815,1.749879,0.682884,0.325202,0.291009,0.262874,0.251891,0.225659,0.212563,0.217293,0.193945,0.195399,0.210757,0.192370,0.015398,0.002992,0.020337,0.030007,0.024456,0.017764,0.035578,0.000322,0.003311,0.006005,0.018096,0.006680,0.011701,0.004235,0.012406,0.118914,0.040421,0.050148,0.028580,0.015951,0.004581,1.285011,0.813876,0.333604,0.285312,0.290031,0.306065,0.264269,0.244802,0.257931,0.234315,0.197718,0.202482,0.193883,0.009126,0.003023,0.022378,0.019991,0.027627,0.009410,0.038157,0.000428,0.002267,0.004360,0.010807,0.005265,0.011923,200.000000,0.095772,Sadness
0.071578,0.019529,3.136451,0.135050,0.175297,0.684993,0.019866,0.100107,-27.373861,0.520680,-0.247940,-0.180279,0.107279,0.149409,0.126594,0.196958,0.176020,0.177242,-0.260192,-0.026530,0.045198,0.009477,0.011659,0.011431,0.002297,0.030516,0.008646,0.060329,0.001863,0.001838,0.001116,0.006277,0.001230,0.027556,-0.000246,0.000021,0.020708,-0.001221,-0.001012,-0.000445,0.004806,-0.000098,-0.022130,0.008715,-0.007106,0.007800,0.007350,0.009855,-0.003870,-0.011863,-0.001871,-0.004271,-0.000603,0.002131,-0.001410,-0.000012,-0.000003,-0.000382,-0.000002,0.004757,-0.000001,-0.013036,-0.000000,-0.000021,-0.000020,-0.000453,-0.000003,-0.002331,0.018473,0.014331,0.134205,0.019056,0.019574,0.178418,0.020339,0.023650,1.101233,0.633609,0.388181,0.332384,0.349273,0.322817,0.300751,0.321676,0.329747,0.296187,0.253775,0.260874,0.191653,0.011577,0.009295,0.013636,0.002629,0.027088,0.008363,0.055918,0.001908,0.001829,0.001225,0.007576,0.001700,0.015508,0.014184,0.011762,0.150937,0.023175,0.023368,0.145318,0.023993,0.020837,0.835208,0.554737,0.423284,0.340027,0.327227,0.363369,0.291159,0.281632,0.275992,0.263433,0.249326,0.214899,0.197250,0.010093,0.006450,0.019142,0.002384,0.033728,0.008291,0.072921,0.001632,0.002098,0.001502,0.006560,0.002398,0.017916,400.000000,0.106227,Sadness
0.056997,0.030499,3.171041,0.117090,0.162213,0.537657,0.009637,0.096016,-25.299547,0.690160,-0.235058,-0.107983,-0.161249,-0.410739,-0.284741,0.084378,-0.057649,0.059013,0.130365,0.361823,0.042025,0.005024,0.007687,0.007601,0.008872,0.025089,0.020904,0.053017,0.001556,0.004338,0.001971,0.008491,0.001627,0.023243,-0.000036,0.000003,0.001020,0.000067,0.000058,-0.000011,-0.000109,-0.000002,0.004732,0.000010,-0.001304,0.000473,-0.000700,-0.000112,-0.000127,-0.000427,0.000021,-0.000073,-0.000804,-0.001104,0.000516,0.000002,-0.000000,-0.000045,0.000002,-0.000068,-0.000002,0.000281,-0.000000,-0.000000,0.000001,-0.000020,-0.000000,0.000058,0.014969,0.020372,0.120204,0.017257,0.020702,0.184776,0.009423,0.024657,0.987489,0.483431,0.372213,0.375015,0.303220,0.332838,0.299988,0.290170,0.365002,0.302083,0.357699,0.280204,0.282752,0.005278,0.008492,0.008995,0.009182,0.020875,0.014843,0.039195,0.001935,0.003731,0.002301,0.014098,0.001885,0.010542,0.015639,0.017580,0.145673,0.018860,0.024518,0.171763,0.012963,0.023184,0.838295,0.400296,0.388682,0.383738,0.330833,0.324502,0.298945,0.271810,0.299420,0.249122,0.248048,0.234790,0.207281,0.005228,0.006514,0.010975,0.009228,0.027083,0.017618,0.044645,0.002158,0.003981,0.002608,0.009672,0.001715,0.012012,133.333333,0.088015,Sadness
0.057833,0.025832,3.142817,0.123388,0.170000,0.552820,0.013490,0.088873,-26.417106,0.794124,-0.218907,-0.226474,-0.124454,-0.112678,0.046843,0.267856,0.101777,0.054998,-0.093479,0.007881,0.056894,0.016673,0.016635,0.010775,0.001342,0.033464,0.017020,0.051976,0.005985,0.001758,0.001053,0.005840,0.001423,0.028775,-0.000056,-0.000005,0.003603,0.000042,0.000053,0.000021,-0.000681,0.000014,-0.002985,0.001300,-0.002966,0.000997,0.001097,0.001647,0.000536,0.000278,0.001165,-0.000153,-0.001094,-0.001690,-0.002365,0.000010,0.000001,0.000833,-0.000005,-0.000449,0.000003,0.000312,-0.000000,0.000004,0.000003,0.000101,-0.000002,-0.000058,0.016626,0.018112,0.147023,0.018988,0.021258,0.188305,0.011886,0.025831,1.333118,0.535427,0.402186,0.371206,0.322658,0.313159,0.328900,0.260552,0.264605,0.275362,0.274248,0.190259,0.189324,0.014930,0.011741,0.012184,0.001603,0.024368,0.015375,0.043068,0.006659,0.002238,0.000888,0.005817,0.001292,0.013322,0.013036,0.013617,0.172628,0.023188,0.026614,0.162272,0.016897,0.021629,0.965880,0.439710,0.419355,0.381717,0.349704,0.300304,0.280765,0.248868,0.229299,0.236300,0.244543,0.205106,0.192068,0.011448,0.009052,0.014519,0.001946,0.031251,0.008351,0.054921,0.004366,0.002410,0.001045,0.004453,0.001058,0.013269,240.000000,0.116719,Sadness
0.088704,0.014510,3.194665,0.150815,0.170579,0.855435,0.014425,0.131798,-28.587664,-0.218751,-0.458951,-0.294668,0.242726,0.000245,0.048179,0.454793,0.117897,-0.166168,-0.128965,0.154529,0.005230,0.005126,0.005342,0.021557,0.011937,0.015463,0.006246,0.025438,0.000953,0.001282,0.001089,0.001797,0.004285,0.018397,0.000102,-0.000000,-0.000155,0.000032,0.000038,-0.000057,-0.000566,-0.000081,-0.008073,0.000222,-0.000976,0.000750,0.000624,-0.001932,0.001361,0.001346,0.000575,-0.000642,0.000823,-0.000911,-0.000556,-0.000027,0.000009,0.001428,-0.000003,-0.000241,0.000000,-0.000644,-0.000001,-0.000002,-0.000005,0.000079,-0.000007,0.000053,0.021394,0.010629,0.133572,0.020489,0.019497,0.191867,0.016071,0.023724,1.293556,0.676937,0.465145,0.376526,0.307330,0.285337,0.272370,0.281666,0.287066,0.307136,0.322281,0.247471,0.172567,0.004962,0.003332,0.021247,0.011771,0.015138,0.008529,0.025110,0.001001,0.001549,0.001205,0.002310,0.005088,0.011367,0.019042,0.008022,0.166582,0.022644,0.023958,0.165571,0.019237,0.020007,1.031126,0.615108,0.529430,0.416261,0.354979,0.337960,0.305561,0.288969,0.269133,0.258319,0.263762,0.221528,0.177595,0.005257,0.002157,0.023258,0.009289,0.018753,0.007025,0.033274,0.000954,0.001262,0.001517,0.002663,0.004295,0.010739,300.000000,0.117647,Sadness
0.020493,0.023002,3.103167,0.083707,0.166939,0.047676,0.014110,0.022973,-27.608848,3.296677,-0.469363,-0.461065,-0.312496,0.056968,0.071912,0.218461,0.295011,0.261136,0.151672,0.092638,0.065430,0.002361,0.030145,0.024221,0.019202,0.023893,0.015420,0.077116,0.000545,0.004634,0.006326,0.024058,0.018150,0.039785,-0.000009,-0.000006,0.000226,-0.000200,-0.000294,-0.000071,0.000020,0.000054,0.004436,0.006612,-0.002155,-0.000161,-0.006062,-0.001848,-0.002902,0.001798,0.000563,0.002016,-0.000061,0.000994,-0.002134,0.000008,0.000003,0.000527,0.000009,-0.000049,0.000028,-0.000442,0.000000,0.000016,0.000014,0.000001,0.000027,-0.000095,0.006085,0.018192,0.128725,0.031481,0.034245,0.097079,0.013796,0.008122,1.430466,0.688607,0.380949,0.323278,0.300425,0.242640,0.264956,0.196414,0.207664,0.173568,0.183740,0.166912,0.157843,0.001520,0.027679,0.019528,0.017515,0.020556,0.020958,0.046335,0.001178,0.003683,0.004971,0.021571,0.008256,0.015329,0.006359,0.014962,0.187381,0.041340,0.047003,0.109072,0.019093,0.008029,1.391502,0.822007,0.379583,0.303537,0.298133,0.248560,0.231678,0.205934,0.201473,0.195587,0.210199,0.183252,0.187323,0.002079,0.013295,0.022607,0.007414,0.027031,0.012361,0.053172,0.001659,0.004929,0.005833,0.017920,0.008381,0.014742,133.333333,0.092105,Sadness
0.017773,0.010668,2.978535,0.084724,0.173416,0.052523,0.019348,0.020402,-29.043586,3.031518,-0.217198,-0.086744,0.021373,0.324837,0.339659,0.214309,0.062666,-0.008183,-0.003677,0.105823,0.112893,0.002904,0.010573,0.037671,0.022964,0.047142,0.005419,0.134732,0.002708,0.002387,0.002147,0.011262,0.002508,0.049559,-0.000023,-0.000007,0.000608,0.000170,0.000149,0.000108,-0.000013,0.000007,0.001996,-0.001387,0.000424,0.000068,-0.002037,-0.001074,-0.000748,-0.000504,0.000473,-0.000783,-0.000927,0.000183,0.000250,0.000004,0.000000,-0.000212,0.000004,-0.000161,0.000005,0.000630,0.000000,0.000001,-0.000001,0.000004,0.000002,0.000155,0.009271,0.008307,0.200922,0.029947,0.033274,0.094285,0.018176,0.014520,1.166991,0.573432,0.349043,0.331712,0.255482,0.220835,0.203461,0.180498,0.173353,0.175797,0.156011,0.177826,0.170995,0.003574,0.006118,0.027698,0.020006,0.030716,0.004954,0.068054,0.006257,0.002598,0.002401,0.009732,0.001936,0.016647,0.008555,0.006981,0.236868,0.038919,0.044950,0.104378,0.022102,0.014714,1.313992,0.674130,0.325179,0.348497,0.256335,0.238811,0.240876,0.212356,0.193300,0.188829,0.179920,0.200656,0.190642,0.002855,0.004450,0.036123,0.013637,0.036847,0.003776,0.082296,0.004844,0.002929,0.003200,0.013213,0.001640,0.018968,240.000000,0.095313,Sadness
0.018285,0.013787,3.054571,0.083167,0.170479,0.038688,0.017261,0.021445,-28.480076,3.118409,-0.465756,-0.363247,-0.113991,0.374366,0.406847,0.265226,0.044880,-0.056938,-0.005257,0.116971,0.147495,0.001070,0.014388,0.029740,0.030952,0.048984,0.007203,0.096893,0.000456,0.003095,0.002175,0.009807,0.003197,0.042077,-0.000024,-0.000004,0.000019,0.000033,0.000112,-0.000594,0.000021,-0.000005,-0.001434,0.005184,-0.002915,0.000224,-0.003377,-0.000058,-0.000683,0.000477,-0.000586,-0.001921,0.001414,0.000087,0.001224,0.000004,0.000001,-0.000085,0.000001,-0.000233,0.000002,0.000816,-0.000020,0.000003,-0.000000,0.000003,0.000006,0.000191,0.005553,0.011492,0.179206,0.029151,0.035207,0.076900,0.015636,0.012030,1.225073,0.604635,0.345422,0.338927,0.251889,0.202307,0.198662,0.202057,0.194467,0.205403,0.148253,0.163952,0.171161,0.000792,0.014376,0.024021,0.027134,0.028237,0.005699,0.055924,0.000847,0.004102,0.002103,0.009298,0.002082,0.015460,0.006435,0.008056,0.224243,0.040356,0.049356,0.105093,0.018788,0.016098,1.366024,0.814296,0.350672,0.365897,0.241102,0.207464,0.210216,0.203531,0.227427,0.206434,0.170337,0.190280,0.165633,0.001057,0.007032,0.029269,0.019661,0.031448,0.004789,0.066061,0.001130,0.003758,0.002392,0.012446,0.001770,0.015677,150.000000,0.082136,Sadness
