@RELATION emotionModels/knn_big4_1.0
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE features69 NUMERIC
@ATTRIBUTE features70 NUMERIC
@ATTRIBUTE features71 NUMERIC
@ATTRIBUTE features72 NUMERIC
@ATTRIBUTE features73 NUMERIC
@ATTRIBUTE features74 NUMERIC
@ATTRIBUTE features75 NUMERIC
@ATTRIBUTE features76 NUMERIC
@ATTRIBUTE features77 NUMERIC
@ATTRIBUTE features78 NUMERIC
@ATTRIBUTE features79 NUMERIC
@ATTRIBUTE features80 NUMERIC
@ATTRIBUTE features81 NUMERIC
@ATTRIBUTE features82 NUMERIC
@ATTRIBUTE features83 NUMERIC
@ATTRIBUTE features84 NUMERIC
@ATTRIBUTE features85 NUMERIC
@ATTRIBUTE features86 NUMERIC
@ATTRIBUTE features87 NUMERIC
@ATTRIBUTE features88 NUMERIC
@ATTRIBUTE features89 NUMERIC
@ATTRIBUTE features90 NUMERIC
@ATTRIBUTE features91 NUMERIC
@ATTRIBUTE features92 NUMERIC
@ATTRIBUTE features93 NUMERIC
@ATTRIBUTE features94 NUMERIC
@ATTRIBUTE features95 NUMERIC
@ATTRIBUTE features96 NUMERIC
@ATTRIBUTE features97 NUMERIC
@ATTRIBUTE features98 NUMERIC
@ATTRIBUTE features99 NUMERIC
@ATTRIBUTE features100 NUMERIC
@ATTRIBUTE features101 NUMERIC
@ATTRIBUTE features102 NUMERIC
@ATTRIBUTE features103 NUMERIC
@ATTRIBUTE features104 NUMERIC
@ATTRIBUTE features105 NUMERIC
@ATTRIBUTE features106 NUMERIC
@ATTRIBUTE features107 NUMERIC
@ATTRIBUTE features108 NUMERIC
@ATTRIBUTE features109 NUMERIC
@ATTRIBUTE features110 NUMERIC
@ATTRIBUTE features111 NUMERIC
@ATTRIBUTE features112 NUMERIC
@ATTRIBUTE features113 NUMERIC
@ATTRIBUTE features114 NUMERIC
@ATTRIBUTE features115 NUMERIC
@ATTRIBUTE features116 NUMERIC
@ATTRIBUTE features117 NUMERIC
@ATTRIBUTE features118 NUMERIC
@ATTRIBUTE features119 NUMERIC
@ATTRIBUTE features120 NUMERIC
@ATTRIBUTE features121 NUMERIC
@ATTRIBUTE features122 NUMERIC
@ATTRIBUTE features123 NUMERIC
@ATTRIBUTE features124 NUMERIC
@ATTRIBUTE features125 NUMERIC
@ATTRIBUTE features126 NUMERIC
@ATTRIBUTE features127 NUMERIC
@ATTRIBUTE features128 NUMERIC
@ATTRIBUTE features129 NUMERIC
@ATTRIBUTE features130 NUMERIC
@ATTRIBUTE features131 NUMERIC
@ATTRIBUTE features132 NUMERIC
@ATTRIBUTE features133 NUMERIC
@ATTRIBUTE features134 NUMERIC
@ATTRIBUTE features135 NUMERIC
@ATTRIBUTE features136 NUMERIC
@ATTRIBUTE features137 NUMERIC
@ATTRIBUTE features138 NUMERIC
@ATTRIBUTE class {HighControl_NegValence,HighControl_PosValence,LowControl_NegValence,LowControl_PosValence}

@DATA
0.022112,0.014627,3.164673,0.089634,0.166860,0.056776,0.003154,0.028999,-26.580024,3.469947,-0.313812,0.278466,0.006324,-0.105228,-0.125414,0.272465,-0.025262,-0.013966,-0.152317,-0.009658,-0.134730,0.034376,0.016513,0.029384,0.011299,0.026508,0.010294,0.052719,0.000586,0.004712,0.022423,0.035998,0.006016,0.030723,-0.000034,-0.000000,-0.000101,0.000066,0.000009,0.000006,0.000000,-0.000019,-0.001787,-0.001114,0.000035,0.000212,0.000194,-0.000803,0.000190,-0.000344,-0.000875,-0.000152,0.000922,-0.000151,-0.000259,-0.000028,-0.000002,-0.000165,-0.000000,-0.000004,-0.000000,0.000340,-0.000002,-0.000002,-0.000012,-0.000002,-0.000001,0.000042,0.005318,0.012322,0.136552,0.024925,0.033488,0.028935,0.003647,0.006411,1.537748,0.451015,0.242524,0.191617,0.182350,0.182225,0.187035,0.179275,0.168404,0.167413,0.168604,0.163149,0.157141,0.018876,0.011532,0.013619,0.006887,0.013315,0.006487,0.022045,0.000425,0.003022,0.009552,0.018497,0.004121,0.006235,0.004496,0.007752,0.180698,0.029599,0.040299,0.027459,0.004341,0.004844,1.005214,0.456255,0.236011,0.193523,0.182382,0.188622,0.185894,0.188203,0.177530,0.181269,0.183974,0.166472,0.162190,0.013711,0.007928,0.012791,0.005221,0.010452,0.005090,0.016088,0.000465,0.002691,0.008686,0.012829,0.003107,0.005397,171.428571,0.073195,LowControl_NegValence
0.029546,0.007043,3.179966,0.127049,0.203742,0.087424,0.003792,0.027458,-29.485894,2.948318,-0.379877,-0.035679,-0.248651,-0.077560,-0.108024,0.310468,-0.051744,-0.055916,-0.002502,-0.009115,-0.166597,0.013359,0.066017,0.039871,0.008185,0.011489,0.009381,0.052907,0.000546,0.004721,0.013703,0.025616,0.002806,0.037553,-0.000011,-0.000000,0.000102,-0.000017,-0.000010,0.000056,0.000001,0.000005,0.000586,0.000085,0.000029,-0.000018,-0.000155,0.000347,-0.000026,0.000069,-0.000129,-0.000407,-0.000392,-0.000202,-0.000084,0.000006,0.000000,-0.000027,0.000003,0.000016,0.000004,-0.000021,-0.000001,-0.000000,0.000003,-0.000005,-0.000000,-0.000010,0.010294,0.008353,0.140055,0.045142,0.044842,0.055787,0.005569,0.006885,2.445927,0.386632,0.343028,0.296568,0.260387,0.213151,0.212938,0.226635,0.219497,0.221675,0.208039,0.191218,0.204706,0.009740,0.034534,0.026619,0.006829,0.006294,0.007310,0.033946,0.000636,0.003046,0.008465,0.013796,0.002713,0.008810,0.007982,0.005330,0.185615,0.033024,0.035847,0.040532,0.006667,0.006207,1.549467,0.379273,0.288141,0.261421,0.233022,0.200192,0.209309,0.208368,0.206911,0.207220,0.191945,0.190294,0.193392,0.007359,0.018505,0.019596,0.004918,0.006792,0.005376,0.024303,0.000783,0.003075,0.008676,0.009757,0.002005,0.007567,200.000000,0.065757,LowControl_NegValence
0.039693,0.011651,3.157140,0.140060,0.199944,0.148278,0.008769,0.038874,-29.336001,1.870813,-0.822656,0.104235,0.006782,0.022345,0.001651,0.242232,-0.311711,-0.021429,0.094805,0.042669,-0.058968,0.013840,0.011117,0.035821,0.014075,0.017647,0.037440,0.043379,0.002038,0.003558,0.007585,0.015523,0.002873,0.036683,0.000104,-0.000000,0.000041,-0.000087,-0.000008,-0.000088,-0.000002,0.000006,0.004462,0.000630,-0.002986,-0.000191,0.001044,0.000828,-0.000104,0.000091,0.000439,0.000805,-0.000248,-0.000591,0.000444,0.000003,0.000001,-0.000155,-0.000000,0.000018,-0.000001,-0.000006,-0.000003,0.000002,0.000007,0.000021,0.000001,-0.000035,0.007258,0.008930,0.197526,0.033055,0.035081,0.089052,0.011443,0.012380,1.788418,0.497556,0.366263,0.310714,0.284239,0.273912,0.276875,0.291242,0.310921,0.330873,0.253159,0.236593,0.200749,0.019953,0.017328,0.022180,0.019552,0.015920,0.037614,0.025946,0.002285,0.003982,0.008358,0.020370,0.004469,0.014249,0.006697,0.008833,0.287357,0.032620,0.036598,0.078420,0.016129,0.011137,1.481343,0.529001,0.365070,0.300460,0.299281,0.267708,0.269035,0.251108,0.258657,0.254917,0.233521,0.220213,0.209555,0.013457,0.010351,0.017975,0.013229,0.016364,0.030051,0.020945,0.001983,0.003820,0.006898,0.014435,0.004304,0.011862,171.428571,0.085847,LowControl_NegValence
0.033165,0.023211,3.229014,0.141720,0.208014,0.118226,0.009792,0.027819,-28.534800,2.145278,-0.765445,-0.638463,-0.548808,0.168187,0.341448,0.492789,0.200943,-0.195135,-0.260919,-0.069634,0.040304,0.003773,0.049749,0.041003,0.051916,0.006228,0.013471,0.033019,0.002561,0.001097,0.001601,0.007784,0.004199,0.042699,0.000050,-0.000000,0.000303,-0.000032,0.000031,-0.000468,0.000000,-0.000012,-0.002219,0.000716,0.000314,0.000493,-0.000038,-0.000306,0.000720,0.000257,0.001907,0.001051,0.000408,0.000508,-0.000514,-0.000009,-0.000000,-0.000111,-0.000004,0.000037,-0.000001,0.000134,-0.000003,-0.000000,-0.000002,-0.000088,-0.000001,-0.000022,0.008350,0.024746,0.161118,0.039393,0.040336,0.080149,0.019511,0.009416,2.337659,0.433605,0.387376,0.306190,0.313855,0.263578,0.288473,0.307243,0.385170,0.312595,0.249458,0.238271,0.183260,0.003556,0.046792,0.023236,0.048005,0.007832,0.017386,0.021356,0.002370,0.001295,0.001636,0.008399,0.005491,0.015950,0.006876,0.018058,0.224505,0.033850,0.037894,0.056898,0.026098,0.008288,1.824412,0.516216,0.396793,0.325616,0.271663,0.292352,0.303002,0.269425,0.305332,0.271676,0.235208,0.244989,0.219057,0.004225,0.025105,0.017497,0.030653,0.010252,0.011574,0.018674,0.002239,0.001549,0.001839,0.005324,0.002983,0.010885,120.000000,0.088732,LowControl_NegValence
0.024529,0.012596,3.187570,0.081550,0.149243,0.023408,0.008554,0.034188,-28.871960,2.860874,-1.560671,-0.451863,-0.718675,-0.519635,-0.274763,-0.085171,-0.097297,-0.177206,-0.147786,0.215595,0.132462,0.013741,0.024001,0.014610,0.011947,0.028044,0.011922,0.009902,0.016518,0.057156,0.013477,0.013271,0.001666,0.034031,-0.000087,0.000000,0.001963,-0.000315,-0.000481,-0.000151,0.000017,0.000022,0.016028,0.004886,-0.005686,-0.002372,-0.001779,-0.002145,-0.002629,-0.001264,-0.000193,0.000988,0.000616,-0.000186,-0.000055,0.000004,0.000042,-0.000126,-0.000055,0.000041,0.000003,-0.000298,0.000020,0.000477,-0.000049,-0.000239,-0.000003,0.000037,0.004159,0.007443,0.149862,0.028733,0.044299,0.019018,0.010908,0.004260,1.585732,0.574421,0.471451,0.312233,0.266991,0.267803,0.204434,0.249932,0.292552,0.213683,0.238280,0.197990,0.145612,0.010392,0.013627,0.013300,0.011854,0.014371,0.016197,0.010995,0.007571,0.017859,0.010884,0.008171,0.001474,0.008978,0.003497,0.003775,0.196548,0.035529,0.056419,0.021216,0.014552,0.003327,1.395656,0.703293,0.548584,0.378909,0.316812,0.307076,0.256461,0.251621,0.263944,0.251880,0.225810,0.210849,0.175460,0.008549,0.010021,0.010584,0.009006,0.014416,0.009490,0.011163,0.006819,0.011885,0.006201,0.005459,0.001661,0.007685,200.000000,0.094382,LowControl_NegValence
0.022104,0.026089,3.246889,0.093008,0.168665,0.028170,0.013970,0.027560,-27.561706,2.919121,-1.080612,-0.622630,-0.511820,-0.117201,-0.799577,-0.347589,-0.074492,0.310365,0.409638,0.214236,-0.063036,0.013487,0.021462,0.003779,0.001698,0.004604,0.013085,0.022882,0.022545,0.054397,0.010754,0.024504,0.010281,0.039627,-0.000057,0.000000,0.001446,-0.000120,0.000143,-0.000446,0.000030,0.000065,0.041295,0.003675,0.011446,0.013974,0.012682,0.008833,0.001234,-0.003734,-0.005913,-0.004471,-0.001055,-0.000407,0.000265,-0.000003,-0.000005,-0.000068,0.000004,-0.000011,-0.000004,-0.000896,0.000283,0.000219,-0.000005,0.000001,-0.000005,-0.000172,0.004533,0.018097,0.161715,0.034664,0.046024,0.023985,0.017924,0.002451,2.085473,0.604032,0.381239,0.373284,0.342581,0.260235,0.243519,0.247136,0.261164,0.228455,0.214120,0.198140,0.156825,0.015757,0.013942,0.004857,0.002162,0.005965,0.011839,0.021752,0.011683,0.025020,0.014827,0.018901,0.016091,0.009509,0.004006,0.008991,0.209816,0.042809,0.059140,0.026062,0.021150,0.001874,1.762533,0.832268,0.416228,0.494513,0.403721,0.317704,0.290547,0.270270,0.272915,0.241272,0.217731,0.213523,0.166388,0.013802,0.007621,0.005666,0.002921,0.006343,0.008271,0.015812,0.010984,0.018608,0.012013,0.014267,0.012449,0.009133,300.000000,0.097518,LowControl_NegValence
0.030367,0.049677,3.230649,0.098392,0.160585,0.032911,0.032769,0.036945,-27.790237,1.505070,-2.039887,-0.437374,0.062538,0.308351,0.187225,-0.202351,-0.087403,0.086317,0.010541,0.012330,-0.032022,0.017661,0.005947,0.029027,0.003556,0.005587,0.026441,0.017048,0.076733,0.004620,0.008431,0.023379,0.002716,0.054222,0.000011,0.000001,0.001196,-0.001087,-0.001750,-0.000170,0.000016,0.000054,0.025903,0.023951,-0.003227,0.005130,-0.001798,0.002677,0.003227,-0.002260,-0.000996,0.004137,-0.001197,-0.001064,0.001374,-0.000000,0.000000,-0.000012,0.000000,-0.000249,0.000002,-0.000173,0.000586,0.000003,0.000000,-0.000001,0.000000,0.000079,0.004211,0.035024,0.213078,0.032213,0.046265,0.031004,0.046647,0.006513,2.770381,0.757267,0.447235,0.338395,0.256843,0.287285,0.256874,0.354845,0.317413,0.300751,0.275914,0.192132,0.131631,0.021487,0.009564,0.034926,0.006316,0.010510,0.030406,0.030123,0.040883,0.009770,0.013967,0.025727,0.005133,0.018905,0.004570,0.020550,0.240957,0.039784,0.057313,0.038235,0.054041,0.006025,2.485032,0.926919,0.443205,0.372198,0.267882,0.282141,0.248459,0.286090,0.292247,0.225905,0.239801,0.177232,0.147409,0.013886,0.009820,0.023076,0.006454,0.011370,0.019677,0.033053,0.027960,0.011471,0.013155,0.016802,0.005885,0.021895,171.428571,0.077612,LowControl_NegValence
0.035783,0.028694,3.221661,0.094812,0.153266,0.036110,0.014241,0.050963,-27.091147,1.770402,-1.786818,-0.059307,-0.764432,-0.543718,0.013642,0.059930,0.346503,0.200294,0.020554,-0.175565,-0.101647,0.011133,0.014585,0.028775,0.006232,0.006275,0.026565,0.010544,0.004332,0.001448,0.018355,0.051342,0.012969,0.039877,0.000012,0.000000,0.001039,-0.000220,-0.000199,-0.000164,0.000002,0.000108,0.021255,-0.000761,-0.003919,-0.000985,-0.003050,-0.002238,-0.000437,-0.000575,0.000789,0.001278,0.000187,-0.000714,-0.000406,0.000013,0.000006,-0.000108,0.000001,-0.000019,0.000017,-0.000842,0.000001,0.000002,0.000013,0.000270,0.000120,-0.000152,0.005970,0.021401,0.230767,0.030217,0.046261,0.022775,0.019185,0.004473,2.027514,0.583910,0.555034,0.376674,0.262446,0.293656,0.287055,0.296226,0.288566,0.307757,0.300950,0.226420,0.180019,0.011882,0.017807,0.024553,0.007456,0.009914,0.020343,0.017948,0.007366,0.001448,0.012801,0.023235,0.009687,0.010014,0.006205,0.012048,0.275530,0.037310,0.058265,0.026160,0.022675,0.004464,1.984249,0.721807,0.665473,0.461828,0.323385,0.352834,0.328262,0.304430,0.308011,0.290742,0.273263,0.215820,0.186314,0.009744,0.009890,0.013000,0.006155,0.011820,0.014231,0.022530,0.006522,0.001743,0.008738,0.015396,0.008921,0.011106,240.000000,0.101538,LowControl_NegValence
0.022130,0.045747,3.232892,0.089613,0.163663,0.024727,0.009491,0.028827,-26.421583,2.827074,-1.190498,-0.587327,-0.658118,-0.308992,-0.487942,0.004420,0.008157,0.195215,0.170420,0.024577,-0.019897,0.005030,0.008922,0.004034,0.002675,0.014187,0.014346,0.042815,0.001661,0.012454,0.026675,0.007092,0.009383,0.027007,-0.000056,0.000003,0.001314,-0.000460,-0.000375,-0.000456,-0.000002,0.000027,0.021840,0.000338,-0.003583,-0.003891,-0.004102,0.000494,0.001184,0.000860,0.002100,-0.000086,-0.001317,0.000051,-0.000140,-0.000009,0.000002,-0.000086,-0.000015,-0.000006,-0.000002,-0.000831,-0.000000,-0.000009,-0.000035,-0.000027,-0.000001,-0.000225,0.005553,0.022759,0.138830,0.030183,0.043462,0.018284,0.013408,0.005337,1.740359,0.559993,0.373145,0.375610,0.279811,0.269460,0.319438,0.262556,0.249085,0.273770,0.267243,0.200341,0.166271,0.006390,0.009226,0.003819,0.002633,0.012976,0.012894,0.031181,0.002668,0.008809,0.023740,0.007100,0.008296,0.010732,0.005132,0.012428,0.181974,0.041898,0.061365,0.022296,0.016097,0.004681,1.585496,0.779662,0.457968,0.466044,0.343958,0.302208,0.333504,0.268968,0.286125,0.263423,0.249149,0.225206,0.197455,0.006697,0.008867,0.004317,0.003225,0.008628,0.011001,0.021216,0.003273,0.008486,0.016240,0.007640,0.005953,0.008395,300.000000,0.101796,LowControl_NegValence
0.014241,0.004450,3.075440,0.110983,0.194023,0.054512,0.010800,0.011803,-33.036527,3.659652,0.407322,0.622972,0.182486,-0.181458,-0.234793,-0.001308,-0.034864,-0.026015,-0.003813,0.048638,-0.012196,0.036668,0.000495,0.049061,0.034779,0.053931,0.008948,0.049356,0.000154,0.010488,0.025428,0.020960,0.001186,0.048258,-0.000225,-0.000000,0.000365,0.000004,0.000112,-0.000192,0.000007,-0.000037,-0.010553,-0.000109,0.001923,0.001758,0.001903,0.001792,0.001960,0.000565,0.000452,-0.000644,-0.001303,-0.000789,-0.000524,-0.000008,-0.000003,0.000032,-0.000015,-0.000061,-0.000005,0.001221,-0.000001,-0.000047,-0.000102,-0.000022,-0.000005,0.000278,0.006492,0.005757,0.246527,0.036525,0.042000,0.040995,0.011103,0.002127,2.373933,0.657072,0.325062,0.278512,0.221012,0.201892,0.179563,0.180716,0.152324,0.155721,0.162220,0.132474,0.131031,0.021464,0.000658,0.028966,0.021541,0.028254,0.009716,0.038871,0.000209,0.007319,0.012884,0.021778,0.001866,0.010507,0.008102,0.004136,0.315684,0.043736,0.051290,0.054851,0.013924,0.002085,2.166189,0.856822,0.334091,0.311772,0.224795,0.219306,0.188908,0.195275,0.179294,0.185422,0.195898,0.162832,0.155777,0.013480,0.000798,0.025445,0.017080,0.027002,0.006593,0.046152,0.000225,0.005904,0.008973,0.014731,0.001963,0.011948,240.000000,0.106691,LowControl_NegValence
0.037913,0.030357,3.207517,0.112948,0.175390,0.042940,0.037024,0.036243,-29.041205,0.962200,-2.135677,0.047709,0.633715,0.120864,-0.425277,0.008587,0.244559,-0.041809,-0.139202,0.087303,0.073282,0.023538,0.002378,0.017402,0.008889,0.003579,0.009557,0.019972,0.029268,0.003194,0.003824,0.016830,0.006814,0.033875,-0.000094,-0.000000,0.002545,-0.000424,-0.000431,-0.000623,-0.000004,0.000115,0.015117,-0.002945,-0.008423,-0.000092,0.003136,-0.000985,-0.002995,-0.000191,0.001490,-0.000387,-0.001346,0.000230,0.000846,-0.000002,-0.000001,-0.000322,-0.000007,-0.000033,-0.000005,-0.001000,-0.000001,-0.000003,-0.000009,-0.000081,-0.000001,-0.000279,0.006103,0.025131,0.259672,0.034603,0.045244,0.038134,0.052076,0.004518,2.667737,0.737517,0.408687,0.269408,0.224549,0.225321,0.295035,0.248550,0.281382,0.232357,0.203864,0.152988,0.107820,0.035118,0.004192,0.018104,0.010364,0.005654,0.010723,0.032375,0.027781,0.009007,0.006947,0.025567,0.016344,0.022114,0.008067,0.019350,0.319971,0.047407,0.063850,0.041902,0.058703,0.003403,2.204931,1.066485,0.389229,0.266750,0.268791,0.230548,0.255241,0.206994,0.260866,0.167612,0.192747,0.153436,0.125842,0.028881,0.004945,0.015521,0.011744,0.005951,0.009050,0.031424,0.021616,0.015881,0.008185,0.026324,0.020582,0.023307,200.000000,0.105263,LowControl_NegValence
0.030965,0.021043,3.212938,0.099609,0.157976,0.050573,0.019361,0.041798,-28.046799,1.316222,-2.218943,-0.590865,-0.007633,0.379393,0.359466,-0.325285,-0.121629,0.216609,0.012425,-0.256643,0.054401,0.009227,0.001010,0.056519,0.001926,0.002474,0.008481,0.011714,0.034509,0.008779,0.020733,0.015191,0.001639,0.037417,-0.000021,0.000000,0.001659,-0.000657,-0.000679,-0.000554,0.000035,0.000063,0.019113,0.002347,-0.011143,-0.005910,-0.003727,0.000604,0.002243,0.000460,-0.000703,-0.000206,-0.000506,-0.000084,0.000024,-0.000001,0.000000,0.000345,0.000021,-0.000064,0.000005,-0.000816,0.000051,0.000004,-0.000001,-0.000009,-0.000000,-0.000127,0.003640,0.015295,0.270491,0.031970,0.045435,0.033974,0.028344,0.008469,2.342292,0.700312,0.476551,0.319248,0.284506,0.296487,0.288784,0.353612,0.263479,0.274811,0.271323,0.196588,0.149664,0.013545,0.001909,0.035145,0.002234,0.004785,0.007484,0.015770,0.022770,0.013372,0.027312,0.017060,0.003840,0.016714,0.004048,0.010809,0.362982,0.038565,0.057516,0.031183,0.036640,0.005943,2.033064,0.925869,0.609110,0.389673,0.342150,0.354115,0.290069,0.328835,0.272357,0.270038,0.255754,0.209573,0.187643,0.009540,0.002651,0.027033,0.002724,0.006226,0.005871,0.016766,0.023303,0.018215,0.021773,0.012978,0.005269,0.016353,171.428571,0.100494,LowControl_NegValence
0.029699,0.041341,3.225055,0.097520,0.163619,0.033376,0.013509,0.037519,-26.490250,2.202727,-1.653560,-0.520417,-0.472013,-0.192413,0.059358,-0.026170,-0.002024,0.082751,0.110451,0.025062,-0.059015,0.010054,0.008401,0.025235,0.011348,0.010741,0.005671,0.032415,0.014852,0.017810,0.020025,0.004957,0.033785,0.040753,-0.000146,0.000004,0.001679,-0.000514,-0.000257,-0.000629,-0.000001,0.000039,0.033992,0.002847,-0.003056,-0.002554,-0.003137,-0.002207,-0.000934,0.000478,0.000596,0.000871,0.000504,0.000007,-0.000074,0.000110,0.000017,-0.000017,0.000003,-0.000103,0.000002,-0.000689,0.000001,0.000003,0.000007,0.000013,0.000348,-0.000093,0.006300,0.029468,0.259001,0.034107,0.047082,0.030190,0.021324,0.004401,2.066210,0.652093,0.489633,0.355283,0.276872,0.275493,0.271376,0.263571,0.287195,0.257649,0.261696,0.191281,0.140077,0.006692,0.009563,0.022905,0.008963,0.013636,0.008736,0.027881,0.013868,0.013671,0.018032,0.005455,0.007904,0.013771,0.006658,0.018354,0.331773,0.041614,0.058200,0.036582,0.022535,0.003787,1.845839,0.849595,0.516683,0.450923,0.312852,0.320349,0.281999,0.290927,0.267327,0.255429,0.227418,0.194908,0.149364,0.006350,0.006389,0.017003,0.007738,0.010986,0.009326,0.023488,0.011317,0.010857,0.009703,0.005080,0.005387,0.013294,240.000000,0.109428,LowControl_NegValence
0.024435,0.045425,3.203225,0.095129,0.164055,0.027519,0.016479,0.031443,-26.908098,2.290340,-1.733809,-0.571219,-0.377514,-0.117120,0.036885,-0.138901,0.045323,0.227733,0.105780,-0.056382,-0.052812,0.005622,0.001819,0.034662,0.005136,0.009275,0.002777,0.028955,0.030632,0.030188,0.016790,0.006544,0.037209,0.044431,-0.000017,0.000002,0.000029,-0.000286,-0.000342,-0.000107,-0.000011,-0.000015,0.016082,0.001673,-0.001318,0.000496,-0.001081,-0.001252,0.000146,0.000193,-0.001410,0.000356,0.003250,0.002649,-0.000501,-0.000002,-0.000000,-0.000112,-0.000334,-0.000063,0.000002,-0.000080,0.000009,0.000439,0.000004,0.000001,-0.000002,0.000030,0.003438,0.030580,0.215960,0.033673,0.047590,0.021316,0.024277,0.006098,2.077133,0.693531,0.492062,0.350953,0.307960,0.279026,0.262504,0.300334,0.256872,0.276630,0.261428,0.210155,0.131699,0.004095,0.001382,0.024043,0.005415,0.012194,0.003915,0.030429,0.017216,0.011955,0.019203,0.010069,0.022508,0.012611,0.004075,0.018846,0.261452,0.044601,0.064800,0.024805,0.028470,0.004511,1.855774,0.927467,0.594473,0.443728,0.364660,0.307148,0.287730,0.282075,0.266805,0.277002,0.262709,0.227151,0.166322,0.003809,0.001452,0.020076,0.005918,0.009188,0.004513,0.025657,0.013858,0.012628,0.014571,0.010248,0.016127,0.012782,300.000000,0.104361,LowControl_NegValence
0.033896,0.013013,3.195594,0.127713,0.208513,0.092432,0.003079,0.035403,-27.272446,3.093366,-0.569424,0.119005,-0.140664,0.052559,-0.318348,0.167319,-0.198882,-0.269046,0.063561,0.206272,0.075292,0.023409,0.014084,0.046024,0.005677,0.019371,0.016094,0.054501,0.002296,0.011350,0.008398,0.030283,0.002932,0.029731,-0.000034,-0.000000,-0.000077,-0.000135,0.000001,-0.001728,0.000001,-0.000257,0.005378,0.005515,-0.001898,-0.000874,-0.000798,-0.000269,0.000240,-0.001243,-0.000203,0.000856,0.001151,-0.001484,0.001099,-0.000000,0.000004,-0.000197,0.000011,0.000055,0.000002,0.000156,-0.000137,0.000015,0.000023,0.000066,0.000002,-0.000017,0.007780,0.012599,0.126036,0.025326,0.028166,0.049707,0.004747,0.009827,1.371533,0.492568,0.252488,0.223638,0.260864,0.212748,0.222897,0.281499,0.202397,0.215239,0.181633,0.189780,0.167497,0.012341,0.010570,0.020637,0.004128,0.009754,0.014694,0.035305,0.002997,0.006932,0.004876,0.012182,0.003052,0.008762,0.007265,0.009391,0.172994,0.022182,0.024739,0.038350,0.005929,0.006936,0.996258,0.439730,0.244410,0.228494,0.285985,0.214117,0.202205,0.229990,0.184537,0.186393,0.178447,0.172758,0.162325,0.008542,0.006665,0.014993,0.004244,0.010431,0.008172,0.023362,0.001905,0.007004,0.004934,0.008148,0.002242,0.006509,171.428571,0.111336,LowControl_NegValence
